Date.Time,location,position,depth,Temp,Humdity
12/15/16 1:10,bottom 3,20 meters,ground,25.076,76.054
12/15/16 1:20,bottom 3,20 meters,ground,25.076,76.054
12/15/16 1:30,bottom 3,20 meters,ground,25.076,76.593
12/15/16 1:40,bottom 3,20 meters,ground,25.076,77.131
12/15/16 1:50,bottom 3,20 meters,ground,25.076,77.667
12/15/16 2:00,bottom 3,20 meters,ground,25.076,77.667
12/15/16 2:10,bottom 3,20 meters,ground,25.076,78.202
12/15/16 2:20,bottom 3,20 meters,ground,25.076,78.202
12/15/16 2:30,bottom 3,20 meters,ground,25.076,77.131
12/15/16 2:40,bottom 3,20 meters,ground,24.576,78.202
12/15/16 2:50,bottom 3,20 meters,ground,24.576,78.202
12/15/16 3:00,bottom 3,20 meters,ground,24.576,78.736
12/15/16 3:10,bottom 3,20 meters,ground,24.576,78.736
12/15/16 3:20,bottom 3,20 meters,ground,24.576,79.268
12/15/16 3:30,bottom 3,20 meters,ground,24.076,79.799
12/15/16 3:40,bottom 3,20 meters,ground,24.076,79.799
12/15/16 3:50,bottom 3,20 meters,ground,24.076,80.329
12/15/16 4:00,bottom 3,20 meters,ground,24.076,80.329
12/15/16 4:10,bottom 3,20 meters,ground,24.076,80.329
12/15/16 4:20,bottom 3,20 meters,ground,24.076,79.799
12/15/16 4:30,bottom 3,20 meters,ground,24.076,79.799
12/15/16 4:40,bottom 3,20 meters,ground,24.076,80.329
12/15/16 4:50,bottom 3,20 meters,ground,24.076,80.329
12/15/16 5:00,bottom 3,20 meters,ground,24.076,80.329
12/15/16 5:10,bottom 3,20 meters,ground,24.076,80.329
12/15/16 5:20,bottom 3,20 meters,ground,24.076,80.857
12/15/16 5:30,bottom 3,20 meters,ground,24.076,80.857
12/15/16 5:40,bottom 3,20 meters,ground,24.076,80.857
12/15/16 5:50,bottom 3,20 meters,ground,24.076,80.857
12/15/16 6:00,bottom 3,20 meters,ground,24.076,80.857
12/15/16 6:10,bottom 3,20 meters,ground,24.076,80.329
12/15/16 6:20,bottom 3,20 meters,ground,24.076,80.857
12/15/16 6:30,bottom 3,20 meters,ground,24.076,81.384
12/15/16 6:40,bottom 3,20 meters,ground,24.076,81.384
12/15/16 6:50,bottom 3,20 meters,ground,24.576,81.384
12/15/16 7:00,bottom 3,20 meters,ground,24.576,81.384
12/15/16 7:10,bottom 3,20 meters,ground,24.576,81.91
12/15/16 7:20,bottom 3,20 meters,ground,25.076,80.857
12/15/16 7:30,bottom 3,20 meters,ground,25.076,81.384
12/15/16 7:40,bottom 3,20 meters,ground,25.076,81.384
12/15/16 7:50,bottom 3,20 meters,ground,25.076,81.91
12/15/16 8:00,bottom 3,20 meters,ground,25.076,81.91
12/15/16 8:10,bottom 3,20 meters,ground,25.076,82.434
12/15/16 8:20,bottom 3,20 meters,ground,25.076,82.434
12/15/16 8:30,bottom 3,20 meters,ground,25.076,82.957
12/15/16 8:40,bottom 3,20 meters,ground,25.076,82.434
12/15/16 8:50,bottom 3,20 meters,ground,25.076,82.957
12/15/16 9:00,bottom 3,20 meters,ground,25.076,83.478
12/15/16 9:10,bottom 3,20 meters,ground,25.576,83.478
12/15/16 9:20,bottom 3,20 meters,ground,25.576,82.434
12/15/16 9:30,bottom 3,20 meters,ground,25.576,82.434
12/15/16 9:40,bottom 3,20 meters,ground,26.076,82.957
12/15/16 9:50,bottom 3,20 meters,ground,26.076,83.998
12/15/16 10:00,bottom 3,20 meters,ground,26.076,82.957
12/15/16 10:10,bottom 3,20 meters,ground,26.076,83.478
12/15/16 10:20,bottom 3,20 meters,ground,26.076,85.034
12/15/16 10:30,bottom 3,20 meters,ground,26.076,85.55
12/15/16 10:40,bottom 3,20 meters,ground,26.576,86.578
